stop_code,stop_id,parent_station,preferred,stop_lat,stop_timezone,stop_name,stop_url,wheelchair_boarding,stop_desc,location_type,stop_lon,zone_id
2462,2462,,2,44.017775,,Simcoe Northbound @ Raglan Road (Raglan),,1,,0,-78.925672,
2463,2463,,2,44.024868,,Simcoe Northbound @ Snow Ridge,,1,,0,-78.924563,
2464,2464,,2,44.024706,,Simcoe Southbound @ Snow Ridge,,1,,0,-78.92478199999998,
2465,2465,,2,44.018378,,Simcoe Southbound @ Raglan Road (Raglan),,1,,0,-78.925944,
2473,2473,,2,44.08405984,,King Westbound @ Old Simcoe,,1,,0,-78.95354168,
2475,2475,,2,44.089871,,Old Simcoe Northbound @ Jeffrey,,1,,0,-78.955184,
2476,2476,,2,44.090628,,Old Simcoe Southbound @ Jeffrey,,1,,0,-78.955344,
2478,2478,,2,44.083946,,King Eastbound @ Old Simcoe,,1,,0,-78.953711,
2491,2491,,1,44.10227900000001,,Curts Eastbound @ Port Perry Terminal,,1,,0,-78.938356,
2500,2500,,2,44.110346,,Simcoe Southbound @ Kellett,,1,,0,-78.950117,
2501,2501,,2,44.107337,,Simcoe Southbound @ Balsam,,1,,0,-78.94889,
2503,2503,,2,44.099916,,Scugog  Westbound @ Simcoe,,1,,0,-78.945102,
2505,2505,,2,44.09877,,Scugog Westbound @ Ottawa,,1,,0,-78.950789,
2506,2506,,2,44.097862,,Scugog Westbound @ Old Simcoe,,1,,0,-78.955178,
2509,2509,,2,44.09774800000001,,Scugog Eastbound @ Old Simcoe,,1,,0,-78.955305,
2510,2510,,2,44.098585,,Scugog Eastbound @ Ottawa,,1,,0,-78.951258,
2512,2512,,2,44.099892,,Scugog Eastbound @ Simcoe,,1,,0,-78.944804,
2514,2514,,2,44.107457,,Simcoe Northbound @ Balsam,,1,,0,-78.948792,
2515,2515,,2,44.110223,,Simcoe Northbound @ Beech,,1,,0,-78.95,
2516,2516,,2,44.096969,,Old Simcoe Southbound @ Scugog Street,,1,,0,-78.95578399999998,
2517,2517,,2,44.093814,,Old Simcoe Southbound @ Victoria,,1,,0,-78.955567,
2549,2549,,1,43.831147,,Pickering Station,,1,,0,-79.084237,
255,255,,2,43.89454,,Anderson Southbound @ Manning,,1,,0,-78.927052,
256,256,,2,43.892471,,Anderson Southbound @ Maplewood,,1,,0,-78.926119,
2569,2569,,1,43.847679,,Ajax Station,,1,,0,-79.041346,
257,257,,2,43.890386,,Anderson Southbound @ Bradley,,1,,0,-78.925223,
2574,2574,,2,43.846447,,Fairall Eastbound @ Westney (West side stop),,1,,0,-79.039484,
2576,2576,,1,43.865496,,Whitby Station,,1,,0,-78.93794,
258,258,,2,43.886829,,Anderson Southbound @ Crawforth,,1,,0,-78.923657,
2585,2585,,1,43.87066200000001,,Oshawa Station,,1,,0,-78.886365,
259,259,,2,43.8851472,,Anderson Southbound @ Dundas,,1,,0,-78.9229176,
2595,2595,,2,43.88916900000001,,Oshawa Centre Terminal,,1,,0,-78.877279,
260,260,,2,43.867601,,Consumers Eastbound @ Paisley,,1,,0,-78.93573499999998,
2603,2603,,1,43.89714,,King Eastbound @ Centre,,1,,0,-78.86528199999998,
2604,2604,,2,43.89014370000001,,Gibb Westbound @ Centre,,1,,0,-78.8622203,
261,261,,2,43.867911,,Eastbound @ 187 Consumers,,1,,0,-78.93228,
262,262,,1,43.86729177,,Westbound @ 1716 Victoria,,1,,0,-78.900295,
265,265,,2,43.86166688,,Wentworth Westbound @ Boundary (West side stop),,1,,0,-78.88778,
266,266,,2,43.860563,,Wentworth Westbound @ Forbes,,1,,0,-78.89276099999998,
267,267,,2,43.859508,,Wentworth Westbound @ Scotia,,1,,0,-78.897536,
268,268,,2,43.859,,Thickson Northbound @ Wentworth,,1,,0,-78.9007,
269,269,,2,43.86266,,Thickson Northbound @ Tricont,,1,,0,-78.902289,
270,270,,2,43.865547,,Thickson Northbound @ Victoria,,1,,0,-78.903392,
2704,2704,,1,43.908291,,Taunton Westbound @ Coronation,,1,,0,-78.987629,
2705,2705,,1,43.908217,,Taunton Eastbound @ Coronation,,1,,0,-78.986958,
2707,2707,,1,43.910014,,Taunton Westbound @ Baycliff,,1,,0,-78.980509,
2708,2708,,2,43.89974380000001,,Taunton Westbound @ Gillett,,1,,0,-79.0239972,
2709,2709,,2,43.882318,,Bloor Eastbound @ Ritson,,1,,0,-78.846976,
2712,2712,,2,43.947746,,Simcoe Northbound @ Conlin,,1,,0,-78.895601,
2713,2713,,2,43.91836021000001,,Taunton Westbound @ Fallingbrook,,1,,0,-78.944325,
2718,2718,,2,43.847742,,Bayly Eastbound @ Boone,,1,,0,-79.001192,
272,272,,2,43.877058,,Thickson Northbound @ Burns,,1,,0,-78.908542,
2720,2720,,2,43.85655100000001,,Church Southbound @ Sherwood,,1,,0,-79.056518,
2729,2729,,2,43.895089,,Taunton Eastbound @ Harwood,,1,,0,-79.042882,
2730,2730,,2,43.8952726,,Taunton Westbound @ Harwood,,1,,0,-79.0431068,
2733,2733,,2,44.09167138,,Simcoe Northbound @ Greenway,,1,,0,-78.94143037,
2734,2734,,2,44.09453,,Simcoe Northbound @ Vanedward,,1,,0,-78.942667,
2735,2735,,2,44.09497910075369,,Union Southbound @ Major,,1,,0,-78.94645106485363,
2737,2737,,2,44.091193837375,,Union Southbound @ Robin Trail,,1,,0,-78.94857054144276,
2739,2739,,2,44.08454,,King Westbound @ Union,,1,,0,-78.95111799999998,
274,274,,2,43.88211600000001,,Thickson Northbound @ Nichol,,1,,0,-78.910842,
2740,2740,,2,44.085418,,Union Northbound @ Hurd,,1,,0,-78.9509,
2741,2741,,2,44.09017,,Union Northbound @ Josephine,,1,,0,-78.948845,
2743,2743,,2,44.094297,,Union Northbound @ Major,,1,,0,-78.947064,
2744,2744,,2,44.094828,,Simcoe Southbound @ Vanedward,,1,,0,-78.94307499999998,
2745,2745,,2,44.09201925,,Simcoe Southbound @ Greenway,,1,,0,-78.94179818,
2749,2749,,2,44.111357,,Northbound @ 15929 Simcoe St,,1,,0,-78.950491,
275,275,,2,43.884288,,Northbound @ 35 Thickson,,1,,0,-78.911801,
276,276,,2,43.88712300000001,,Thickson Northbound @ Dundas,,1,,0,-78.912944,
277,277,,2,43.88843361,,Thickson Northbound @ Crawforth,,1,,0,-78.91350799999998,
278,278,,2,43.89153000000001,,Thickson Northbound @ Pine Hills,,1,,0,-78.914804,
279,279,,2,43.893721,,Thickson Northbound @ Dalton,,1,,0,-78.915756,
28,28,,2,43.902996,,Garden Southbound @ Kenneth Hobbs,,1,,0,-78.941649,
281,281,,2,43.899509,,Thickson Northbound @ Canadian Oaks,,1,,0,-78.918233,
283,283,,2,43.903729,,Thickson Northbound @ Rossland (South Side Stop),,1,,0,-78.92006499999998,
29,29,,2,43.901353,,Southbound @ 3088 Garden,,1,,0,-78.940938,
290,290,,2,43.916314,,Thickson Northbound @ Bach,,1,,0,-78.925599,
292,292,,2,43.919129,,Thickson Northbound @ Cathedral,,1,,0,-78.9267847,
293,293,,2,43.92320500000001,,Garrard Southbound @ Griffen,,1,,0,-78.917972,
294,294,,2,43.921498,,Garrard Southbound @ Shore,,1,,0,-78.917227,
295,295,,2,43.917352,,Garrard Southbound @ Dryden,,1,,0,-78.91538799999998,
296,296,,2,43.914403,,Garrard Southbound @ Rolling Acres,,1,,0,-78.914092,
297,297,,2,43.9121379,,Garrard Southbound @ Donald Wilson,,1,,0,-78.9130924,
298,298,,2,43.910044,,Garrard Southbound @ Fencerow,,1,,0,-78.912156,
30,30,,2,43.898752,,Garden Southbound @ Rossland (Durham Region Headquarters),,1,,0,-78.93967,
300,300,,2,43.905952,,Garrard Southbound @ Rossland,,1,,0,-78.910619,
3001,3001,,2,43.820346,,Waterford Westbound @ Woodview,,1,,0,-79.144548,
3004,3004,,2,43.820443,,Waterford Eastbound @ Forestview,,1,,0,-79.140253,
3014,3014,,2,43.86326600000001,,Ravenscroft Northbound @ Daniels,,1,,0,-79.046606,
302,302,,2,43.90280914,,Garrard Southbound @ Parkview,,1,,0,-78.90922,
303,303,,2,43.899855,,Garrard Southbound @ Gadsby,,1,,0,-78.907942,
3038,3038,,2,43.88831017,,Salem Southbound @ Thackery,,1,,0,-79.026786,
3039,3039,,2,43.888491,,Salem Northbound @ Gillett,,1,,0,-79.026599,
304,304,,2,43.89760603,,Garrard Southbound @ Manning,,1,,0,-78.906976,
3041,3041,,2,43.88440700000001,,Salem Northbound @ Harper Hill,,1,,0,-79.021938,
3042,3042,,1,43.88210500000001,,Salem Southbound @ Rossland,,1,,0,-79.019056,
3043,3043,,2,43.881461,,Salem Northbound @ Rossland,,1,,0,-79.018414,
3044,3044,,2,43.893784,,Williamson Eastbound @ Kirk,,1,,0,-79.026951,
3045,3045,,2,43.894659,,Williamson Westbound @ Sergeant,,1,,0,-79.026201,
3048,3048,,1,43.846466,,Pickering Beach Northbound @ Bayly,,1,,0,-79.005762,
3049,3049,,2,43.849311,,Salem Northbound @ Lord,,1,,0,-79.006791,
3052,3052,,2,43.849663,,Salem Southbound @ Lord,,1,,0,-79.007221,
3053,3053,,1,43.84686809732681,,Salem Southbound @ Bayly,,1,,0,-79.00620876374902,
3054,3054,,2,43.84421074545585,,Pickering Beach Southbound @ Michaelman,,1,,0,-79.00602185445216,
3055,3055,,2,43.842824,,Pickering Beach Southbound @ Hickman,,1,,0,-79.00649,
3056,3056,,1,43.840676,,Pickering Beach Southbound @ Emperor,,1,,0,-79.006118,
3057,3057,,2,43.837128,,Pickering Beach Southbound @ Foord,,1,,0,-79.004638,
3058,3058,,2,43.834673,,Southbound @ 722 Pickering Beach,,1,,0,-79.003576,
3059,3059,,1,43.831646,,Pickering Beach Southbound @ Rollo,,1,,0,-79.00228199999998,
3060,3060,,2,43.8495633,,Eastbound @ 509 Bayly,,1,,0,-78.9927232,
3061,3061,,1,43.850332,,Bayly Eastbound @ Audley,,1,,0,-78.989176,
3062,3062,,2,43.848222,,Audley Southbound @ Keywood,,1,,0,-78.987917,
3063,3063,,2,43.84292,,Audley Southbound @ Sharplin,,1,,0,-78.986321,
3064,3064,,2,43.836116,,Audley Southbound @ Holloway,,1,,0,-78.986706,
3066,3066,,2,43.832312,,Audley Southbound @ Ashbury,,1,,0,-78.985326,
3067,3067,,2,43.83294,,Ashbury Westbound @ Shoal Point,,1,,0,-78.991383,
3068,3068,,2,43.828856,,Range Line Eastbound @ Poplar,,1,,0,-78.99938,
3083,3083,,2,43.828548,,Harwood Southbound @ Windebanks,,1,,0,-79.014208,
3085,3085,,2,43.8271,,Clover Ridge Eastbound @ Crawford,,1,,0,-79.00769,
3086,3086,,2,43.829813,,Clover Ridge Eastbound @ Clarke,,1,,0,-79.00429099999998,
3089,3089,,2,43.83109300000001,,Dreyer Westbound @ Harwood,,1,,0,-79.014244,
309,309,,2,43.8948175,,Thickson Northbound @ Manning,,1,,0,-78.91623869999998,
31,31,,2,43.896968,,Garden Southbound @ Bassett,,1,,0,-78.938877,
310,310,,2,43.893474,,Thickson Southbound @ Dalton,,1,,0,-78.915889,
3105,3105,,2,43.858814,,Victoria Eastbound @ Bayside Gate,,1,,0,-78.950286,
3106,3106,,2,43.911379,,Thickson Northbound @ Fieldnest,,1,,0,-78.92341399999998,
3107,3107,,2,43.913835,,Thickson Northbound @ Dryden,,1,,0,-78.924456,
3109,3109,,2,43.883063,,Ritson Southbound @ Bloor,,1,,0,-78.84632,
311,311,,2,43.89187877,,Thickson Southbound @ Pine Hills,,1,,0,-78.915149,
3110,3110,,2,43.87956,,Ritson Southbound @ Conant,,1,,0,-78.844802,
3113,3113,,2,43.87933000000001,,Colonel Sam Westbound @ Farewell,,1,,0,-78.82801,
3114,3114,,1,43.88279606653353,,Farewell Northbound @ Raleigh,,1,,0,-78.82968003226307,
3115,3115,,2,43.9039406,,Southbound @ 206 Ritson,,1,,0,-78.8557913,
3116,3116,,2,43.904205,,Northbound @ 205 Ritson,,1,,0,-78.855635,
3117,3117,,2,43.901042,,Ritson Southbound @ Bond,,1,,0,-78.854433,
3118,3118,,2,43.901499,,Ritson Northbound @ Richmond,,1,,0,-78.854417,
312,312,,2,43.88874243,,Thickson Southbound @ Crawforth,,1,,0,-78.91385,
3123,3123,,2,43.909548,,Wilson Southbound @ Adelaide,,1,,0,-78.847296,
3125,3125,,2,43.91355036312938,,Wilson Southbound @ Hillcroft,,1,,0,-78.84907667343516,
3126,3126,,2,43.913236,,Wilson Northbound @ Hillcroft,,1,,0,-78.848778,
3127,3127,,2,43.956275,,Britannia Eastbound @ Steeplechase,,1,,0,-78.896619,
3128,3128,,2,43.955878,,Britannia Eastbound @ Bridle,,1,,0,-78.893451,
313,313,,2,43.88721867000001,,Thickson Southbound @ Dundas,,1,,0,-78.913195,
3132,3132,,2,43.95665300000001,,Conlin Eastbound @ Harmony,,1,,0,-78.857426,
3136,3136,,2,43.955852,,Grandview Northbound @ Woodstream,,1,,0,-78.845803,
314,314,,2,43.884433,,Southbound @ 44 Thickson,,1,,0,-78.912122,
3141,3141,,2,43.89572350000001,,Baseline Westbound @ West Side Drive,,1,,0,-78.6998376,
3143,3143,,2,43.9026426,,Aspen Springs Eastbound @ West Side Drive,,1,,0,-78.7064451,
3144,3144,,2,43.9051647,,Aspen Springs Eastbound @ Fry,,1,,0,-78.7032401,
3145,3145,,2,43.897686,,Green Northbound @ Remmington,,1,,0,-78.706956,
3149,3149,,2,43.91361100000001,,Liberty Northbound @ Wellington,,1,,0,-78.681484,
315,315,,2,43.882767,,Thickson Southbound @ Nichol,,1,,0,-78.911373,
3150,3150,,2,43.917844,,Liberty Northbound @ Concession,,1,,0,-78.683319,
3151,3151,,2,43.91926500000001,,Concession Eastbound @ Trudeau,,1,,0,-78.678888,
3154,3154,,2,43.93118,,Longworth Westbound @ Swindells,,1,,0,-78.685434,
3155,3155,,2,43.93182190000001,,Liberty Northbound @ Freeland,,1,,0,-78.6893809,
316,316,,2,43.879377,,Thickson Southbound @ Long,,1,,0,-78.909859,
3161,3161,,2,43.921138,,Mearns Northbound @ Concession,,1,,0,-78.673813,
3163,3163,,2,43.909994,,Green Northbound @ Highway 2 (North side stop),,1,,0,-78.712264,
3165,3165,,2,43.90821300000001,,Green Southbound @ South Of Highway 2,,1,,0,-78.711662,
3167,3167,,2,43.904744,,Bowmanville Ave Southbound @ Hartwell,,1,,0,-78.699429,
317,317,,2,43.87764539,,Thickson Southbound @ Burns,,1,,0,-78.908946,
3170,3170,,2,43.895232,,Baseline Westbound @ Millburn,,1,,0,-78.702278,
3172,3172,,2,43.905223,,Green Southbound @ Boswell,,1,,0,-78.710404,
3173,3173,,2,43.930322,,Longworth Westbound @ Liberty,,1,,0,-78.688411,
3178,3178,,2,43.925753,,Wilson Northbound @ Attersley,,1,,0,-78.854111,
3179,3179,,2,43.926015,,Wilson Southbound @ Attersley,,1,,0,-78.854372,
318,318,,2,43.86262,,Thickson Southbound @ Tricont,,1,,0,-78.902447,
319,319,,2,43.858818,,Wentworth Eastbound @ Thickson,,1,,0,-78.899945,
320,320,,2,43.859341,,Wentworth Eastbound @ McEwen,,1,,0,-78.897457,
321,321,,2,43.8723866,,Consumers Westbound @ Thickson,,1,,0,-78.9078341,
322,322,,2,43.870879,,Consumers Westbound @ Sunray,,1,,0,-78.91304599999998,
3224,3224,,2,44.10559400000001,,Franklin Northbound @ Reach,,1,,0,-79.115221,
3227,3227,,2,43.889102,,Gibb Westbound @ Nassau,,1,,0,-78.866981,
3228,3228,,2,43.88919421477236,,Gibb Eastbound @ Nassau,,1,,0,-78.86610253462884,
3229,3229,,2,43.855437,,Church Northbound @ Sherwood,,1,,0,-79.055896,
323,323,,2,43.87007660488088,,Consumers Westbound @ Hopkins,,1,,0,-78.91680852279504,
3231,3231,,1,43.830787,,Harwood Northbound @ Dreyer,,1,,0,-79.014381,
3249,3249,,2,43.924495,,Mearns Northbound @ Apple Blossom,,1,,0,-78.675239,
3250,3250,,2,43.928385,,Mearns Northbound @ Sprucewood,,1,,0,-78.676991,
3251,3251,,2,43.93205600000001,,Longworth Westbound @ Rickaby,,1,,0,-78.682305,
3253,3253,,1,43.82622,,Clover Ridge Eastbound @ Andrea,,1,,0,-79.012367,
326,326,,2,43.8689872,,Consumers Westbound @ Cannon,,1,,0,-78.9237719,
3262,3262,,2,43.887869,,Dean Westbound @ Wilson,,1,,0,-78.83800599999998,
3263,3263,,2,43.888306,,Dean Northbound @ Sedan,,1,,0,-78.841289,
3265,3265,,2,43.85314000000001,,Salem Northbound @ Achilles,,1,,0,-79.009521,
3266,3266,,2,43.85275219675408,,Salem Southbound @ Achilles,,1,,0,-79.00961840932924,
3269,3269,,2,43.930147,,Ritson Northbound @ Beatrice (North stop),,1,,0,-78.866844,
327,327,,2,43.8682969,,Consumers Westbound @ Garden,,1,,0,-78.9286565,
3270,3270,,2,43.93206,,Ritson Northbound @ Pentland,,1,,0,-78.867734,
3271,3271,,1,43.934727,,Ritson Northbound @ Taunton,,1,,0,-78.868826,
3277,3277,,2,43.901872,,Liberty Northbound @ Baseline,,1,,0,-78.676347,
3278,3278,,2,43.90737,,Liberty Northbound @ Jane,,1,,0,-78.67878,
3279,3279,,2,43.909304,,Prince Eastbound @ Simpson,,1,,0,-78.674384,
328,328,,2,43.868088,,Westbound @ 180 Consumers,,1,,0,-78.931766,
3289,3289,,2,43.89826200000001,,Lake Eastbound @ East Shore,,1,,0,-78.668219,
329,329,,2,43.868016,,Consumers Westbound @ Paisley,,1,,0,-78.934571,
3294,3294,,2,43.87746400000001,,Rossland Westbound @ Seggar,,1,,0,-79.03796199999998,
3295,3295,,2,43.877187,,Rossland Eastbound @ Seggar,,1,,0,-79.038698,
3296,3296,,2,43.87213100000001,,Rossland Westbound @ Harkins,,1,,0,-79.058372,
330,330,,2,43.86800980000001,,Consumers Eastbound @ Garden,,1,,0,-78.929162,
3300,3300,,1,44.094684,,Highway 7A Westbound @ SmartCentres Port Perry,,1,,0,-78.965222,
3302,3302,,2,43.878356,,Rossland Eastbound @ Woodcock,,1,,0,-79.0334,
3314,3314,,2,43.8796476,,Rossland Eastbound @ Harwood,,1,,0,-79.0275635,
3315,3315,,2,43.880023,,Rossland Westbound @ Harwood,,1,,0,-79.026765,
332,332,,2,43.868802,,Consumers Eastbound @ Cannon,,1,,0,-78.924038,
3322,3322,,2,43.8568676,,Westney Southbound @ Kingston (South side stop),,1,,0,-79.0418045,
3339,3339,,2,44.10364003,,Simcoe Southbound @ Queen,,1,,0,-78.94730861,
334,334,,2,43.86960100000001,,Eastbound @ 107 Consumers,,1,,0,-78.91860699999998,
3340,3340,,2,44.10351827820833,,Simcoe Northbound @ Queen,,1,,0,-78.94709667801564,
3341,3341,,2,43.9226613,,Wilson Northbound @ Terrace,,1,,0,-78.852739,
3342,3342,,2,43.922588,,Wilson Southbound @ Terrace,,1,,0,-78.85286499999998,
3343,3343,,2,43.929131,,Wilson Northbound @ Tiffany,,1,,0,-78.8556,
3344,3344,,2,43.92931,,Wilson Southbound @ Tiffany,,1,,0,-78.855818,
3345,3345,,2,43.8967609,,Baseline Westbound @ Martin,,1,,0,-78.6952935,
3346,3346,,2,43.9087386,,Green Northbound @ Highway 2 (South side stop),,1,,0,-78.711744,
3347,3347,,1,43.9129222,,Clarington Boulevard Southbound @ Stevens,,1,,0,-78.7090942,
335,335,,2,43.87071339196998,,Consumers Eastbound @ Sunray,,1,,0,-78.9128184418275,
3366,3366,,2,43.95470000000001,,Britannia Westbound @ Kentucky Derby,,1,,0,-78.905928,
3367,3367,,1,43.85522000000001,,Brock Road Southbound @ Major Oaks,,1,,0,-79.077861,
3368,3368,,1,43.874489,,Brock Road Southbound @ Dersan,,1,,0,-79.085714,
337,337,,2,43.872706,,Stellar Eastbound @ Thickson,,1,,0,-78.905592,
3409,3409,,2,43.9143679,,Dryden Westbound @ Thickson,,1,,0,-78.92400139999998,
3410,3410,,2,43.908294,,Thickson Southbound @ Winterberry,,1,,0,-78.922324,
3411,3411,,2,43.904494,,Thickson Southbound @ Rossland,,1,,0,-78.920688,
3413,3413,,2,43.8994523,,Thickson Southbound @ Marta,,1,,0,-78.9184387,
3415,3415,,2,43.894635,,Thickson Southbound @ Manning,,1,,0,-78.91639499999998,
3416,3416,,2,43.88915200000001,,Garrard Northbound @ Dundas,,1,,0,-78.903084,
3417,3417,,2,43.88901400000001,,Garrard Southbound @ Dundas,,1,,0,-78.903248,
3419,3419,,2,43.89232,,Garrard Southbound @ Burnage,,1,,0,-78.90464,
342,342,,2,43.87293600000001,,Stellar Westbound @ Thickson,,1,,0,-78.905268,
3420,3420,,2,43.91571,,Dryden Westbound @ Bakerville,,1,,0,-78.91904,
3421,3421,,2,43.91489,,Dryden Westbound @ Waller,,1,,0,-78.92186,
3422,3422,,2,43.9557,,Britannia Westbound @ Thoroughbred,,1,,0,-78.90185,
3423,3423,,2,43.9555,,Britannia Eastbound @ Thoroughbred,,1,,0,-78.90163,
343,343,,2,43.88010220000001,,Kendalwood Northbound @ Sawdon,,1,,0,-78.8990682,
3430,3430,,2,43.8709498,,Rossland Eastbound @ Church,,1,,0,-79.06307049999998,
3431,3431,,2,43.870787,,Rossland Eastbound @ Shell,,1,,0,-79.068303,
3432,3432,,2,43.870936,,Rossland Westbound @ Shell,,1,,0,-79.068386,
3433,3433,,2,43.870129,,Rossland Westbound @ Seagrave,,1,,0,-79.072756,
3434,3434,,2,43.869703,,Rossland Eastbound @ Riverside,,1,,0,-79.073729,
3435,3435,,2,43.868324,,Rossland Eastbound @ Southcott,,1,,0,-79.079724,
344,344,,2,43.8818189,,Kendalwood Northbound @ Broadview,,1,,0,-78.8998565,
345,345,,2,43.88518710000001,,Kendalwood Northbound @ Northview,,1,,0,-78.9014091,
346,346,,2,43.892441,,Garrard Northbound @ Burnage,,1,,0,-78.904566,
348,348,,2,43.896954,,Garrard Northbound @ Manning,,1,,0,-78.906543,
349,349,,2,43.899542,,Garrard Northbound @ Forest,,1,,0,-78.907678,
350,350,,2,43.901785,,Garrard Northbound @ Westwood,,1,,0,-78.908666,
3510,3510,,2,43.868662,,Rossland Westbound @ Southcott,,1,,0,-79.079043,
3515,3515,,2,43.834759,,Altona Northbound @ Finch,,1,,0,-79.144213,
3516,3516,,2,43.83375,,Altona Southbound @ Shadow,,1,,0,-79.143877,
3517,3517,,2,43.951841,,Harmony Northbound @ Greenhill,,1,,0,-78.854544,
3518,3518,,2,43.951249,,Harmony Southbound @ Greenhill,,1,,0,-78.854888,
352,352,,1,43.906128,,Garrard Northbound @ Rossland,,1,,0,-78.910552,
353,353,,2,43.909057,,Garrard Northbound @ Pogson,,1,,0,-78.911592,
3531,3531,,2,43.93451980299271,,Taunton Westbound @ Mary,,1,,0,-78.87242871207518,
3532,3532,,2,43.93408,,Taunton Eastbound @ Mary,,1,,0,-78.87324,
3533,3533,,1,43.93288,,Taunton Westbound @ Simcoe,,1,,0,-78.87956,
3534,3534,,1,43.93301000000001,,Taunton Eastbound @ Simcoe,,1,,0,-78.87799,
3535,3535,,2,43.95638712467473,,Britannia Westbound @ Simcoe,,1,,0,-78.89864596744778,
3537,3537,,2,43.95653,,Britannia Westbound @ Steeplechase,,1,,0,-78.89646999999998,
354,354,,2,43.91124,,Garrard Northbound @ Donald Wilson,,1,,0,-78.912559,
3541,3541,,2,43.949,,Conlin Eastbound @ Bridle,,1,,0,-78.891015,
3542,3542,,2,43.94919,,Simcoe Southbound @ Conlin,,1,,0,-78.896877,
3543,3543,,2,43.96223,,Carnwith Westbound @ Bayern,,1,,0,-78.9725,
3544,3544,,2,43.96165,,Carnwith Westbound @ Darius Harns,,1,,0,-78.97506,
3545,3545,,2,43.9624,,Carnwith Westbound @ Montgomery,,1,,0,-78.96784,
3548,3548,,2,43.9668,,Carnwith Westbound @ Baldwin,,1,,0,-78.95911,
3549,3549,,2,43.95347000000001,,Baldwin Southbound @ Winchester,,1,,0,-78.9624,
355,355,,2,43.913729,,Garrard Northbound @ Weldon,,1,,0,-78.913659,
3550,3550,,2,43.87116000000001,,Rossland Westbound @ Church,,1,,0,-79.06323,
3551,3551,,2,43.94279,,Ritson Southbound @ Luple,,1,,0,-78.87257,
3553,3553,,2,43.91268,,Courtice Northbound @ Highway 2,,1,,0,-78.77812,
3554,3554,,2,43.84519,,Audley Southbound @ Denny,,1,,0,-78.98729,
3556,3556,,1,43.95564229526925,,Simcoe Southbound @ Britannia,,1,,0,-78.8997537673666,
3557,3557,,1,43.95583,,Simcoe Northbound @ Britannia,,1,,0,-78.89949,
356,356,,2,43.916354,,Garrard Northbound @ Dryden,,1,,0,-78.914815,
3560,3560,,2,43.85045080317794,,Brock Road Northbound @ Finch,,1,,0,-79.07553726765236,
3562,3562,,2,43.87795,,Wentworth Westbound @ Wilson,,1,,0,-78.832953,
3563,3563,,2,43.876669,,Wentworth Westbound @ Nelson,,1,,0,-78.837602,
3564,3564,,2,43.876379,,Wentworth Eastbound @ Nelson,,1,,0,-78.838196,
3565,3565,,2,43.875698,,Wentworth Westbound @ Ritson,,1,,0,-78.84196799999998,
3566,3566,,2,43.87551,,Wentworth Eastbound @ Ritson,,1,,0,-78.841977,
3567,3567,,2,43.878204,,Simcoe Southbound @ Erie,,1,,0,-78.853061,
3569,3569,,2,43.876637,,Simcoe Southbound @ Whiting,,1,,0,-78.849958,
3570,3570,,1,43.873879,,Simcoe Southbound @ Wentworth,,1,,0,-78.84462499999998,
3572,3572,,2,43.878735,,Zents Westbound @ Tillings,,1,,0,-79.092628,
3573,3573,,2,43.874998,,Tillings Southbound @ Scenic Lane,,1,,0,-79.09144999999998,
3579,3579,,2,43.9545412,,Britannia Eastbound @ Kentucky Derby,,1,,0,-78.9057703,
3580,3580,,2,43.9537361,,Britannia Westbound @ Windfields Farms,,1,,0,-78.9106833,
3584,3584,,1,43.8587,,Gordon Southbound @ Whitby Shores Greenway,,1,,0,-78.94381,
3585,3585,,2,43.85673,,Southbound @ 300 Gordon (Lakeridge Health Whitby),,1,,0,-78.94298,
3586,3586,,2,43.882051,,Park Southbound @ Hillside,,1,,0,-78.868142,
3587,3587,,2,43.881571,,Park Northbound @ Hillside,,1,,0,-78.868386,
3588,3588,,2,43.849206,,Ontario Shores (East Entrance),,1,,0,-78.944599,
3589,3589,,2,43.787494,,Centennial Circle,,1,,0,-79.190831,
3590,3590,,2,43.820127,,Kingston Westbound @ Delta,,1,,0,-79.114142,
3591,3591,,1,43.962738,,Windfields Farm Eastbound @ Thoroughbred,,1,,0,-78.90513,
3592,3592,,2,43.962037,,Windfields Farm Westbound @ Kentucky Derby,,1,,0,-78.909043,
3600,3600,,2,43.961779,,Windfields Farm Eastbound @ Kentucky Derby,,1,,0,-78.909473,
3601,3601,,2,43.959762,,Windfields Farm Northbound @ Bandsman,,1,,0,-78.914635,
3602,3602,,2,43.956693,,Windfields Farm Northbound @ Equestrian,,1,,0,-78.913442,
3603,3603,,1,43.963141,,Windfields Farm Westbound @ Thoroughbred,,1,,0,-78.904278,
3604,3604,,2,43.96031,,Windfields Farm Southbound @ Stallion,,1,,0,-78.914539,
3605,3605,,2,43.956586,,Windfields Farm Southbound @ Dress Circle,,1,,0,-78.913582,
3608,3608,,1,43.94666800000001,,Simcoe Northbound @ Founders,,1,,0,-78.894075,
3617,3617,,1,43.958227,,Thickson Northbound @ Winchester,,1,,0,-78.94370499999998,
3618,3618,,2,43.961855,,Thickson Northbound @ Blackfriar,,1,,0,-78.945277,
3619,3619,,2,43.953911,,Anderson Northbound @ Settlers,,1,,0,-78.94585499999998,
362,362,,2,43.9239959,,Taunton Westbound @ Garrard,,1,,0,-78.9190382,
3627,3627,,2,43.955959,,Baldwin Southbound @ Cassels,,1,,0,-78.96136799999998,
3628,3628,,2,43.956227,,Anderson Southbound @ Winchester,,1,,0,-78.94713299999998,
